",عندو 8 اشهر و هو طافي كنكسيو ماتصلحشidoom 4G"
",عندي مشكلة الانترنت تروح من الساعة 9 مساء الى غاية منتصف الليل مع ان الهاتف شغال"
",أسكوا لي يخلص عن طريق بريدي موب راح يستفاد"
",مودام فايبر غير متوفر فوكالة أم البواقي"
",مشكل والله، رانا نفليكسو فيه، انترنات. ضعيفة، لازم، درونا حل، رفع تدفق انترنات، في جميع انحاء بلاد، والله كون جات انترنات قاوية نفلكسي فيه ميش خسارة،"
",Application my idoom installer ne marche pas dans mon espace"
",أنترنت ضعيفة رغم عندي 20 ميغا رغم الشكاوى دون جدوى عن adsl غليزان أتحدث"
",مودام فيبر غير متوفرين في بسكرة منذ شهر فيفري على غرار ولايات أخرى متوفرة عادي ديرولي حل راني كلش بالانترنيت ونحتاجها ديرولي حل راني كل يوم نتفرج غير في لباطة"
",هنا علابلنا وين عايشين رانا في جزائر لي كلش فيها بالمقلوب هذا دفع الكتروني راني معاك حاجة مليحة لكن نحلف ماراح تصلحوه لخمسين سنة لقدم بطاقة ذهبية عندها شهر ملي خلاصت ولحد ساعة جديد مكانش بلوكاونا مناقدرنا نسلكو فواتير ولنا لدحس تع شبابيك...الخ انا مثال… En voir plus"
",مكانش منها عندي سنوات نسلك غير بيه وماديتش دقيقة بونيس"
",بصح علاه فضاء الزبون مش يمشي"
",ملي عقلت على روحي وانا نعمر بالذهبية ومزادوني والو"
",عندما تصل البطاقة الذهبية. من بعد ساهل"
",لازم تحفيزات لنجاح التجارة الالكترونية عموما والدفع الإلكتروني خصوصا"
",Soudani Omar"
",Kami Flor"
",Yahia Bouanika"
",Oussama Bouanika"
",انا idoom adsl ديما نخلص بشهرين و ديما زيادة 6 ايام"
",انى مضاري نفليكسي ببردي موب جامي طاوني بونيس ولى ادوم 4جي جاطي ميطيوهش بونيس"
",اكثر من 5سنوات وانا اعبىؤدء بالبطاقة ولا احصل على بونيس"
",لا فيبر ما زالت ...؟"
",البطاقة البنكية معنية ايضا بدفع الاكتروني"
",درت دفع الكتروني و خرجت 100الف عندي من ccp ولكن لم تفعل النت عندي؟!"
",انا خلصت مرة بالبريدي موب وفاتتليش وريكلاميت عند النقاط نتاوعكم قالولي مكان والو"
",انا عندي إشتراك 20 ميغا و توصلني 6 واش هذا تمسخير"
",سلكت الانترنت بجميع الطرق لي ذكرتوها ، معطيتونا حتى bonus"
",""عبأت تاع شهر idoom Fibre استفدت من 72 ساعة هدية سرعة تدفق هايلة وثابتة شكرا"

",4g rahi 3000 pour 3mois de source officielle Algérie telecom"
",""أشكركم، لتصليح العطل في الانترنت، قد تواصلت معكم عبر المنصة الخاصة بتصليح الأعطال، وقد تم الاتصال بي، و الانتقال الى المنزل في غيابي، وتم تسوية الخلل."
هناك تقدم ملحوظ وتحسن في الخدمات.
"فقط نريد الانتقال الى خدمة الألياف البصرية التي ما زالت غير متوفرة.… En voir plus"""
",C'est n'importe quoi moi je viens de recharger dernièrement et j'ai rien reçu comme bonus"
",شكرا لمجهوداتكم لكن نريد توصيل الخدمة نحن على مشارف 2025 !!!!!"
",السلام عليكم حنا عندنا عطل فالانترنت جاو صلحوه اليوم عمال إتصالات الجزائر و عاود رجع نفس المشكل الآن حوالي الساعة 23:00 نرجو منكم الإبلاغ عن المشكلة العنوان قسنطينة علي منجلي وحدة جوارية9 مجمع3 عمارة د3 رقم الباب303"
",لم أستطع تفعيل حسابي الخاص بفضاء الزبون espace client"
",ياودي سقمولنا ريزو برك راكم من نهار الخميس قاطعينه علينا لواحد ولا يخلص في باطل"
",ياو خلصت من داري عن طريق بريدي موب وملحقتش الكونيكسيون ماهذا ياهذا وكيفاه ندير ......ارجو منكم الرد سريعا وشــكــرا"
",""Walid Achiou"
"ديرولنا لا فيبر و شكرا"""
",دائما نقلكم بلي عندي مشكل مع"
",اكثر من 6 مرات نعبأ ببطاقة الذهبية جامي عطيتوني bonus"
",تقطعات بالجملة في المساء و خاصة عند بداية المباريات الاوروبية"
",اليوم خلصت adsl عن طريق بريدي مبلغ 2000دج كم عدد الايام المهدات ؟"
",ماكان لا بونيس لا والو، حياتي كاملة و أنا نخلص بالبطاقة الذهبية ، ماشفت حتى بونيس"
",تقدر تخلص ب cib?"
",مافهمتش علاه كيكون كاين عطل متسڨموهش رانا في 3يام بلا كونيكسيون. وراهي جوز باطل رانا مخلصين. نخلصو مبعد تاكلوهم كيكون كاين عطل ارواحو تسڨموه مشي تاكلونا دراهمنا"
",Elias Mohamadov"
",إشتراك ايدووم ADSL خلصت 2000 دج عطاوني 58 يوم فقط أين هي 20%"
",مكان حتى زيادة في العروض انتاعكم سواءا دفع الفاتورة أو تعبئة الانترنت بالبطاقة الإلكترونية"
",""من 2019 ادفع عبر البطاقة الذهبية"
"Bonus 0"""
",""Très très très bien, pour jouer"""
",""Svp, la valeur du ping et du jitter pour ses abonnements gamers"""
",هاتون IDOOM FIBRE GAMERS ومن بعد نلعبو"
",الرحمة على والديكم شهرين و الخدامين يقلو الكابل مكاش ايا كي جا الكابل جاو دخلوه من بوطو للدار و قالولي غدوة نجو نسودوه ايا ذيك غدوة رهي في سمانة عندي استفسار غدوة شعال من نهار بالنسبة ليكم ؟"
",راني حاب ندخل خيط تاع كنكسيو شوالا دوصي"
",خصني خدمة عندكم كفاش ندير ؟؟"
",يا سربو ليمودام تع لفيبر ومبعدا ساهلة"
",مودام فايبر غير متوفر على مستوى وكالة أم البواقي ننشادكم لحل هذا المشكل"
",مشكلة لنترنت adsl قطع متكرر لماذا حنا نخلصوها منبعد تقعد غير تروح وتجي كل دقيقة معرفناش كاع سبب"
",ياو راها ناقصة ومن ڨبيل هي تروح وتجي ڨالو استمتعوا معنا"
",ايدوم 4g في بيرتوتة مرهش يمشي من يوم الخميس"
",راني نعاني من انقطاع متكرر في خدمة Adsl و مشكلة الهاتف التابث بصوت خرخشة دون توقف ، عند رفع سماعة الهاتف نقطة Adsl و انثنريث في مودم TP link تنقطع انقطاع متكرر كل دقائق راسلتكم في الخاص اريد مساعدة او حل لهدا مشكل"
",مودام فايبر غير متوفر فوكالة أم البواقي منذ أكثر شهر"
",ردو علينا فالخاص راه عندي مشكل"
",Dsl كاااااااارثة تقطعت رهيبة"
",ردو فالخاص"
",مودام شاعل و كونكسيو مكانش اطلڨو كونكسيو مبعد نلعبو"
",Idoom fibre gamer meilleur offre merci Algérie Telecom"
",طمعو فينا بلا معندنا"
",""D'abord il faudrait avoir la fibre pour pouvoir songer à choisir vos offres. Un chef lieu d'une wilaya qui n'est pas totalement équipé de fibre"
"..."""
",لقينا الكونكسيون باش نكونكتو حتى نلقاو باش نلعبو"
",الناس راهي تشكي من التقطعات المتكررة مند خمسة عشرة يوم و إتصالات الجزائر إلى حد ااساعة لا يوجد جواب"
",وصلونا فايبر ومن بعد ساهل رانا نلعبوا الانترنت 1 ميڨا في adsl صدق اولا تصدق"
",البينج عندكم كارثة من الافضل ان تسكتوا احسن"
",ولي راه يلعب ب idoom 4G ؟ وش نقولولو"
",لحد الأن لم يتم وصل الحي بالالياف البصرية"
",الانترنيت مقطوعة عندي idoom fibre مع اني دفعت جميع الفواتير وين المشكل؟"
",عبارة عن 000"
",""YB Eboo"
سمحلي ما عندش الفيبر
"هذا العرض خطيك"""
",أصلا ما عندناش لفيبر"
",""بصح ريزو راه كاريثة"
"لازم تحسنوه وزيد انقطعات مانهدرش عليها"""
",1تيرا ومنقدرش نشوف فيديو نتاع 2دقايق"
",نقس في سرعة بزاف رقلونا هاد المشكل"
",بالتوفيق والسداد والنجاح لكم"
",مكان لا تيرا لا ميرا كلش حابس"
",وسرعه التدفق 0.2 ميغا بايت"
",تتحسن غير بعد منتصف الليل في النهار ربي يجيب"
",""1تيرا"
شحال تخلص؟
"مدة الاستهلاك؟"""
",صلحولنا فضاء الزبون"
